Name,Country,DoB,PlayerId
Alim Ilyassov,Kazakhstan,22/04/2000,2729
Alim Ozturk,Turkey,17/11/1992,2730
Alimeyaw Salifu,Ghana,20/08/1995,2731
Alin Buleica,Romania,12/9/91,2732
Alin Litu,Romania,22/10/1986,2733
Alin Predescu,Romania,18/11/1995,2734
Alin Tosca,Romania,14/03/1992,2735
Aliosha Dimitrov,Bulgaria,24/11/1951,2736
Aliou Badara Traore,France,8/1/01,2737
Aliou Cisse,Senegal,24/03/1976,2738
Alípio,Brazil,7/6/92,2739
Alireza Haghighi,Iran,2/5/88,2740
Alireza Jahanbakhsh,Iran,25,2741
Alis Vidal,Spain,7/6/90,2742
Alisher Dzhalilov,Russia,29/08/1993,2743
Alisher Shagulyamov,Uzbekistan,8/7/92,2744
Alison,Brazil,1/3/93,2745
Alisson,Brazil,26,2746
Alistair Bray,Australia,23/04/1993,2747
Alistair John,England,23/11/1987,2748
Alistair Slowe,England,16/10/1988,2749
Alistair Smith,England,TBD,2750
Alistair Taylor,England,13/09/1991,2751
Alistair Worby,England,TBD,2752
Alister Bizolon,France,17/12/1993,2753
Alister Brains,England,TBD,2754
Aljaz Ivacic,Slovenia,29/12/1993,2755
Aljaz Struna,Slovenia,4/8/90,2756
Aljosa Asanovic,Croatia,14/12/1965,2757
Alkin Ülgün,Turkey,TBD,2758
Alkiviadis Markopouliotis,Greece,13/08/1996,2759
Allan,Brazil,8/1/91,2760
Allan,Brazil,24/02/1994,2761
Allan Cruz,Costa Rica,24/02/1996,2762
Allan Hansen,Denmark,21/04/1956,2763
Allan Hunter,Northern Ireland,30/06/1946,2764
Allan Johnston,Scotland,14/12/1973,2765
Allan Khochman,Cote D'Ivoire,16/04/1993,2766
Allan McGregor,Scotland,31/01/1982,2767
Allan McLeod,England,TBD,2768
Allan Moussavou Moussounda,France,TBD,2769
Allan Nielsen,Denmark,13/03/1971,2770
Allan Nyom,Cameroon,10/5/88,2771
Allan Ravn Jensen,Denmark,4/2/74,2772
Allan Reese,Denmark,26/07/1967,2773
Allan Saint-Maximin,France,12/3/97,2774
Allan Simonsen,Denmark,15/12/1952,2775
Allan Smart,Scotland,8/7/74,2776
Allan Souza,Brazil,3/3/97,2777
Allan Tchaptchet,France,21/12/2001,2778
Allison,Spain,1/1/94,2779
Ally Dawson,Scotland,25/02/1958,2780
Ally Graham,Scotland,11/8/66,2781
Ally MacLeod,Scotland,1/1/51,2782
Ally McCoist,Scotland,24/09/1962,2783
Ally Pickering,England,22/06/1967,2784
Ally Roy,Scotland,26/05/1997,2785
Ally Scott,Scotland,26/08/1950,2786
Allyson Fernando Santos da Silva,Brazil,14/07/1994,2787
Almagro,Spain,23/03/1991,2788
Almami Moreira,Portugal,16/06/1978,2789
Almamy Touré,Mali,28/04/1996,2790
Almazbek Mirzaliev,Kyrgyzstan,10/6/87,2791
Almeida,Portugal,21/01/1960,2792
Almen Abdi,Switzerland,21/10/1986,2793
Almir Kaiumov,USSR,30/12/1964,2794
Almoez Ali,Qatar,19/08/1996,2795
Alois Heissenberger,Austria,9/11/62,2796
Alois Höller,Austria,15/03/1989,2797
Alois Öttl,Germany,1/5/88,2798
Aloisio,Spain,25/03/1979,2799
Aloísio,Brazil,19/06/1988,2800
Alojz Fricelj,Slovenia,9/10/63,2801
Alon Rif,Israel,6/6/75,2802
Alon Turgeman,Israel,9/6/91,2803
Alonso,Spain,19/01/1994,2804
Alou Diarra,France,15/07/1981,2805
Aloy Ihenacho,Germany,21/07/1995,2806
Aloys Nong,Cameroon,16/10/1983,2807
Alozia Uche Okechukwu,Nigeria,27/09/1967,2808
Alparslan Erdem,Germany,11/12/88,2809
Alpaslan Eratli,Turkey,9/11/48,2810
Alpaslan Ozturk,Turkey,16/07/1993,2811
Alpay Celebi,Turkey,4/4/99,2812
Alper Boguslu,Turkey,5/7/62,2813
Alper Dogan,Turkey,9/4/94,2814
Alper Pilic,Turkey,3/7/91,2815
Alper Potuk,Turkey,8/4/91,2816
Alper Tursun,England,13/06/1993,2817
Alperen Babacan,Turkey,18/07/1997,2818
Alperen Pak,Turkey,5/12/95,2819
Alperen Uysal,Turkey,1/1/94,2820
Alpha Bakayoko,Mali,3/8/99,2821
Alpha Richard Dionkou,Spain,10/10/01,2822
Alphonse Areola,France,27/02/1993,2823
Alphonse Quaring,Luxembourg,TBD,2824
Alphonso Davies,Canada,2/11/00,2825
Alphousseyni Sane,France,17/01/1996,2826
Alsseny Cissoko,France,TBD,2827
Altin Bytyci,Albania,14/01/2001,2828
Altin Rraklli,Albania,17/07/1970,2829
Alton Axton,England,TBD,2830
Alton Thelwell,England,5/9/80,2831
Alun Armstrong,England,22/02/1975,2832
Alun Webb,England,28/12/1993,2833
Alusine Fofanah,Sierra Leone,1/1/97,2834
Alvarez,Spain,10/4/55,2835
Álvaro,Spain,TBD,2836
Álvaro,Spain,22/07/1980,2837
Álvaro,Spain,20/04/1989,2838
Álvaro,Spain,7/4/90,2839
Álvaro,Spain,7/3/96,2840
Álvaro,Spain,7/5/90,2841
Álvaro,Brazil,1/11/77,2842
Alvaro Aguado,Spain,1/5/96,2843
Álvaro Aldave,Spain,12/2/96,2844
Álvaro Ampuero,Peru,25/09/1992,2845
Álvaro Antón,Spain,28/12/1983,2846
Álvaro Antón,Spain,18/05/1994,2847
Álvaro Arbeloa,Spain,17/01/1983,2848
Álvaro Arencibia,Spain,8/6/94,2849
Álvaro Arnedo,Spain,9/6/96,2850
Álvaro Arroyo,Spain,22/07/1988,2851
Álvaro Baigorri,Spain,11/8/83,2852
Álvaro Barbosa,Spain,29/04/1993,2853
Álvaro Belizon,Spain,14/05/1996,2854
Alvaro Bitakis,Greece,11/6/56,2855
Álvaro Bravo,Spain,4/2/98,2856
Álvaro Bustos,Spain,26/06/1995,2857
Álvaro Campos,Spain,1/4/87,2858
Álvaro Casas,Spain,26/04/1994,2859
Álvaro Cejudo,Spain,29/01/1984,2860
Álvaro Clausí,Spain,7/4/93,2861
Álvaro Corral,Spain,30/05/1983,2862
Álvaro De Dios,Spain,8/2/92,2863
Alvaro Del Moral,Spain,9/5/84,2864
Álvaro Domínguez,Spain,16/05/1989,2865
Álvaro Fernández,Spain,13/04/1998,2866
Álvaro Fernández,Uruguay,11/10/85,2867
Álvaro Fernández Domínguez,Spain,3/4/94,2868
Álvaro Fidalgo,Spain,9/4/97,2869
Álvaro Francisco Nájera,Colombia,25/07/1983,2870
Álvaro García,Spain,16/08/1988,2871
Álvaro García,Spain,7/7/86,2872
Álvaro García,Spain,27/10/1992,2873
Álvaro García Cuello,Spain,7/1/89,2874
Álvaro García Murillo,Spain,28/10/1995,2875
Álvaro Giménez,Spain,19/05/1991,2876
Álvaro Gómez,Spain,6/6/97,2877
Álvaro González,Uruguay,29/10/1984,2878
Álvaro González,Spain,8/1/90,2879
Álvaro González,Spain,8/12/91,2880
Álvaro González,Spain,17/03/1996,2881
Álvaro González,Spain,29/01/2000,2882
Álvaro Herrero,Spain,27/02/1990,2883
Álvaro Herrero,Spain,4/9/85,2884
Álvaro Jandra,Spain,13/07/1994,2885
Álvaro Jiménez,Spain,19/05/1995,2886
Álvaro Jurado,Spain,5/9/81,2887
Álvaro Lemos,Spain,30/03/1993,2888
Álvaro Líbano,Spain,20/10/1985,2889
Álvaro López,Spain,27/06/1991,2890
Álvaro Magalhães,Portugal,3/1/61,2891
Álvaro Marín,Spain,28/12/1994,2892
Álvaro Mas,Spain,22/05/1992,2893
Álvaro Mateo,Spain,16/02/1997,2894
Álvaro Medrán,Spain,15/03/1994,2895
Álvaro Meseguer,Spain,24/07/1992,2896
Álvaro Mier,Spain,29/01/1993,2897
Álvaro Molina,Spain,25/02/1994,2898
Álvaro Montero,Spain,5/11/89,2899
Álvaro Montero,Colombia,29/03/1995,2900
Álvaro Moreno,Spain,15/01/1994,2901
Álvaro Mugueta,Spain,21/06/1997,2902
Álvaro Muñiz,Spain,7/9/88,2903
Álvaro Navarro,Spain,TBD,2904
Álvaro Navarro,Spain,23/08/1996,2905
Álvaro Navarro López,Spain,TBD,2906
Álvaro Naveira,Spain,5/5/97,2907
Álvaro Negredo,Spain,20/08/1985,2908
Álvaro Núñez,Uruguay,11/5/73,2909
Álvaro Odriozola,Spain,14/12/1995,2910
Álvaro Oliver,Spain,25/01/1992,2911
Álvaro Peña,Spain,24/10/1991,2912
Álvaro Peral,Spain,13/07/1995,2913
Álvaro Pereira,Uruguay,28/11/1985,2914
Álvaro Pérez,Spain,17/08/1988,2915
Álvaro Portilla,Spain,28/04/1986,2916
Álvaro Queijeiro Pintos,Spain,25/02/1993,2917
Álvaro Ratón,Spain,29/01/1993,2918
Álvaro Recoba,Uruguay,17/03/1976,2919
Álvaro Rey,Spain,11/7/89,2920
Álvaro Rodríguez,Spain,22/07/1994,2921
Álvaro Romero,Spain,12/5/96,2922
Álvaro Rubio,Spain,18/04/1979,2923
Álvaro Saborio,Costa Rica,25/03/1982,2924
Álvaro Salinas,Spain,10/1/97,2925
Álvaro Sánchez,Spain,7/5/93,2926
Álvaro Silva,Philippines,30/03/1984,2927
Álvaro Tejero,Spain,20/07/1996,2928
Álvaro Traver,Spain,1/4/93,2929
Álvaro Unanua,Spain,8/1/96,2930
Álvaro Vadillo,Spain,12/9/94,2931
Álvaro Vallés,Spain,25/07/1997,2932
Álvaro Vázquez,Spain,27/04/1991,2933
Álvaro Vega,Spain,15/03/1991,2934
Álvaro Velasco,Spain,21/01/1997,2935
Álvaro Zazo,Spain,18/08/1982,2936
Alvas Powell,Jamaica,18/07/1994,2937
Alves,Brazil,5/12/87,2938
Alvin Arrondel,France,11/11/93,2939
Alvin Fortes,Netherlands,25/04/1994,2940
Alvin Martin,England,29/07/1958,2941
Alvin Singh,Fiji,9/6/88,2942
Alwin Leysner,Netherlands,22/05/1956,2943
Aly Abeid,Mauritania,11/12/97,2944
Aly Cissokho,France,15/09/1987,2945
Aly Coulibaly,France,8/4/96,2946
Aly Dia,Senegal,20/08/1965,2947
Aly Keita,Guinea,8/12/86,2948
Aly Lotfi,Egypt,14/10/1989,2949
Aly Mallé,Mali,3/4/98,2950
Aly Ndom,France,30/05/1996,2951
Alyaksandr Hleb,Belarus,1/5/81,2952
Alyosha Abrahamyan,Armenia,29/04/1945,2953
Amador,Spain,9/9/54,2954
Amadou Ba,France,15/02/1998,2955
Amadou Bakayoko,Sierra Leone,1/1/96,2956
Amadou Boiro,Senegal,15/12/1995,2957
Amadou Dia,France,8/6/93,2958
Amadou Diallo,England,15/02/2003,2959
Amadou Diawara,Guinea,17/07/1997,2960
Amadou Haidara,Mali,31/01/1998,2961
Amadou Haidara,France,TBD,2962
Amadou Jawo,Sweden,26/09/1984,2963
Amadou Moutari,Niger,19/01/1994,2964
Amadou Rabihou,Cameroon,2/12/84,2965
Amadou Sanyang,Gambia,1/8/91,2966
Amadou Sidibe,Mali,19/02/1986,2967
Amadou Soukouna,France,21/06/1992,2968
Amadou Sylla,France,27/06/1997,2969
Amadu Waritay,England,2/11/96,2970
Amahl Pellegrino,Norway,18/06/1990,2971
Aman Verma,England,3/1/87,2972
Amanbol Aliyev,Kazakhstan,10/7/95,2973
Amanda Da Costa,Portugal,7/10/89,2974
Amando Moreno,United States,10/9/95,2975
Amar Al Dohaim,Saudi Arabia,31/08/1993,2976
Amar Catic,Bosnia And Herzegovina,21/01/1999,2977
Amar Fadida,Israel,17/07/1990,2978
Amar Lewis,Bermuda,9/7/98,2979
Amara Condé,Germany,6/1/97,2980
Amara Kalle,Mali,19/09/1990,2981
Amara Konate,Cote D'Ivoire,3/9/90,2982
Amaral,Brazil,7/10/86,2983
Amaral,Portugal,21/11/1956,2984
Amari Morgan-Smith,England,3/4/89,2985
Amari'i Bell,England,5/5/94,2986
Amarildo Dimo,Albania,25/08/1982,2987
Amarilla,Paraguay,27/07/1981,2988
Amarito,Spain,17/02/1987,2989
Amaro,Spain,23/04/1992,2990
Amas,Spain,3/8/43,2991
Amath Ndiaye,Senegal,16/07/1996,2992
Amato Ciciretti,Italy,31/12/1993,2993
Amauri,Italy,3/6/80,2994
Amaury Bischoff,Portugal,31/03/1987,2995
Amaury Pichon,France,20/02/1989,2996
Ambroise Oyongo,Cameroon,22/06/1991,2997
Ambrosio Da Costa,Switzerland,17/05/1999,2998
Amdy Faye,Senegal,12/3/77,2999
Amedeo Carboni,Italy,6/4/65,3000
Amel Dzuzdanovic,Slovenia,TBD,3001
Amelia Kemp,England,TBD,3002
Amelibia,Spain,13/01/1994,3003
Amer Abdulrahman,United Arab Emirates,7/3/89,3004
Amer Al Dossary,Qatar,3/2/77,3005
Amer Al Matoug,Kuwait,21/04/1988,3006
Amer Bazuhair,United Arab Emirates,7/6/91,3007
Amer Didic,Canada,28/12/1994,3008
Amer Gojak,Bosnia And Herzegovina,13/02/1997,3009
Amiano,Spain,20/11/1947,3010
Amido Baldé,Guinea-Bissau,16/05/1991,3011
Amido Batis-Cande,Guinea-Bissau,8/3/95,3012
Amidou Diop,Senegal,25/02/1992,3013
Amidu Salifu,Ghana,20/09/1992,3014
Amiel King,England,TBD,3015
Amilcar Codjovi,England,TBD,3016
Amilton Dinga,Brazil,21/11/1972,3017
Amin Affane,Sweden,21/01/1994,3018
Amin Al Bukhari,Saudi Arabia,2/5/97,3019
Amin Nazari,Sweden,26/04/1993,3020
Amin Nouri,Norway,10/1/90,3021
Amin Soleiman Askar,Ethiopia,1/10/85,3022
Amin Tighazoui,France,20/04/1989,3023
Amin Younes,Germany,6/8/93,3024
Amine Atouchi,Morocco,1/7/92,3025
Amine Chermiti,Tunisia,26/12/1987,3026
Amine Gouiri,France,16/02/2000,3027
Amine Harit,Morocco,18/06/1997,3028
Amine Khammas,Morocco,6/4/99,3029
Amine Kibachi,France,TBD,3030
Amine Lecomte,Qatar,26/04/1990,3031
Amine Linganzi,Congo,16/11/1989,3032
Amine Megateli,Algeria,4/5/87,3033
Amine Talal,Morocco,5/6/96,3034
Aminu Umar,Nigeria,6/3/95,3035
Amir Abrashi,Albania,27/03/1990,3036
Amir Avigdor,Israel,29/01/1970,3037
Amir Berkane,England,19/09/1995,3038
Amir Berkovits,Israel,3/6/00,3039
Amir Dervisevic,Slovenia,4/7/92,3040
Amir Edri,Israel,26/07/1985,3041
Amir Falahen,Germany,15/03/1993,3042
Amir Hadziahmetovic,Bosnia And Herzegovina,8/3/97,3043
Amir Kalabayev,Kazakhstan,13/11/1996,3044
Amir Karic,Slovenia,31/12/1973,3045
Amir Natcho,Russia,9/7/96,3046
Amir Rrahmani,Kosovo,24/02/1994,3047
Amiran Andguladze,USSR,11/1/57,3048
Amiri Kurdi,Saudi Arabia,11/9/91,3049
Amiridzuan Taj Tajudin,Malaysia,30/05/1986,3050
Amit Bitton,Israel,24/07/1996,3051
Ammar Alnajjar,Saudi Arabia,24/02/1997,3052
Amobi Okugo,United States,13/03/1991,3053
Amorrortu,Spain,22/07/1953,3054
Amos Nasha,England,4/9/95,3055
Amos Pieper,Germany,17/01/1998,3056
Amos Youga,Central African Republic,8/12/92,3057
Amr Badhawi,England,14/09/2001,3058
Amr Barakat,Egypt,1/10/91,3059
Amr El Soleya,Egypt,2/4/89,3060
Amr Gamal,Egypt,3/8/91,3061
Amr Mokhtar Fahmy,Egypt,1/4/95,3062
Amr Warda,Egypt,17/09/1993,3063
Amr Zaki,Egypt,1/4/83,3064
Amri Yahyah,Malaysia,21/01/1981,3065
Amrit Bansal-McNulty,England,16/03/2000,3066
Amro Mamoon,Qatar,15/04/1994,3067
Amro Tarek,Egypt,17/05/1992,3068
Amundi Sigmundsson,Iceland,9/2/62,3069
Amy Kane,England,10/9/86,3070
Anaitz Arbilla,Spain,15/05/1987,3071
Anas Abdo,England,TBD,3072
Anas Asbahi,Morocco,15/10/1993,3073
Anas Hamzaoui,Belgium,14/07/1996,3074
Anas Lamrabat,Morocco,13/07/1993,3075
Anas Lamrabette,France,TBD,3076
Anas Ouahim,Morocco,23/09/1997,3077
Anas Sharbini,Croatia,21/02/1987,3078
Anass Achahbar,Netherlands,13/01/1994,3079
Anass Najah,Netherlands,16/09/1997,3080
Anastas Petrov,Bulgaria,24/06/1973,3081
Anastasios Bakasetas,Greece,28/06/1993,3082
Anastasios Chatzigiovanis,Greece,31/05/1997,3083
Anastasios Dimitriadis,Greece,27/02/1997,3084
Anastasios Donis,Greece,29/08/1996,3085
Anastasios Karamanos,Greece,21/09/1990,3086
Anastasios Lagos,Greece,12/4/92,3087
Anastasios Papachristos,Greece,5/3/93,3088
Anastasios Papazoglou,Greece,24/09/1988,3089
Anatole Bertrand-Abang,Cameroon,6/7/96,3090
Anatole Ngamukol,Equatorial Guinea,15/01/1988,3091
Anatoli Belenkov,USSR,26/03/1957,3092
Anatoli Degtiariev,USSR,27/06/1949,3093
Anatoli Demyanenko,Ukraine,19/01/1959,3094
Anatoli Doroschenko,USSR,14/08/1953,3095
Anatoli Elizarov,USSR,TBD,3096
Anatoli Katrich,Russia,9/7/94,3097
Anatoli Radenko,USSR,3/8/59,3098
Anatoli Ribak,USSR,27/02/1946,3099
Anatoli Tambur,Moldova,1/12/73,3100
Anatolie Nikolaesh,Russia,17/04/1996,3101
Anatolii Anisimov,Russia,23/05/1998,3102
Anatoliy Didenko,Ukraine,9/6/82,3103
Anatoliy Kanischev,Russia,11/12/71,3104
Anatoliy Konkov,Ukraine,19/09/1949,3105
Anatoliy Parov,Russia,17/09/1956,3106
Anatoliy Tymoshchuk,Ukraine,30/03/1979,3107
Anatoliy Vlasichev,Kyrgyzstan,1/10/78,3108
Anbjorn Ekeland,Norway,8/8/47,3109
Anco Jansen,Netherlands,9/3/89,3110
Andelko Savic,Switzerland,11/3/93,3111
Ander Alaña,Spain,2/10/81,3112
Ander Artabe,Spain,5/1/93,3113
Ander Bardaji,Spain,3/5/95,3114
Ander Barrenetxea,Spain,27/12/2001,3115
Ander Cantero,Spain,9/1/95,3116
Ander Capa,Spain,8/2/92,3117
Ander Gago,Spain,10/9/84,3118
Ander Garitano,Spain,26/02/1969,3119
Ander Garmendia,Spain,23/02/1993,3120
Ander Gayoso,Spain,20/07/1993,3121
Ander Guevara,Spain,7/7/97,3122
Ander Hermoso,Spain,6/3/97,3123
Ander Herrera,Spain,29,3124
Ander Iturraspe,Spain,8/3/89,3125
Ander Lafuente,Spain,18/02/1983,3126
Ander Lambarri,Spain,22/12/1981,3127
Ander Larrucea,Spain,12/2/90,3128
Ander Martínez,Spain,19/06/1982,3129
Ander Mediavilla,Spain,22/03/1996,3130
Ander Montorri,Spain,28/07/1996,3131
Ander Murillo,Spain,22/07/1983,3132
Ander Santamaría,Spain,3/7/95,3133
Ander Vidal,Spain,22/01/1980,3134
Ander Vitoria,Spain,22/01/1990,3135
Ander Zuazo,Spain,19/10/1998,3136
Anders Andersson,Sweden,15/03/1974,3137
Anders Bjerregaard,Denmark,9/7/74,3138
Anders Christiansen,Denmark,8/6/90,3139
Anders Dreyer,Denmark,2/5/98,3140
Anders Fernstrom,Sweden,12/11/55,3141
Anders Forsberg,Sweden,31/08/1959,3142
Anders Grönhagen,Sweden,22/05/1953,3143
Anders Jacobsen,Denmark,27/10/1989,3144
Anders Konradsen,Norway,18/07/1990,3145
Anders Kristiansen,Norway,17/03/1990,3146
Anders Limpar,Sweden,24/09/1965,3147
Anders Lindegaard,Denmark,34,3148
Anders Linderoth,Sweden,21/03/1950,3149
Anders Nedrebö,Norway,19/08/1988,3150
Anders Østli,Norway,8/1/83,3151
Anders Palmer,Sweden,24/04/1960,3152
Anders Roth,Finland,17/03/1967,3153
Anders Svensson,Sweden,17/07/1976,3154
Anders Trondsen,Norway,30/03/1995,3155
Anderson,Brazil,13/04/1988,3156
Anderson,Brazil,10/1/88,3157
Anderson Banvo,Cote D'Ivoire,4/2/94,3158
Anderson Canhoto,Brazil,30/03/1997,3159
Anderson Carvalho,Brazil,20/05/1990,3160
Anderson Conceicão,Brazil,24/10/1989,3161
Anderson Cruz,Portugal,9/4/96,3162
Anderson Esiti,Nigeria,24/05/1994,3163
Anderson Luis,Brazil,31/07/1988,3164
Anderson Ongono,England,TBD,3165
Anderson Pico,Brazil,4/11/88,3166
Anderson Polga,Brazil,9/2/79,3167
Anderson Santana,Brazil,24/04/1986,3168
Anderson Santos,Brazil,10/6/92,3169
Anderson Silva,Brazil,28/08/1982,3170
Anderson Talisca,Brazil,1/2/94,3171
Anderson-Lenda Lucoqui,Germany,6/7/97,3172
Andi Ribaj,Albania,21/11/1989,3173
Andi Thanoj,Albania,19/12/1992,3174
Andi Zeqiri,Switzerland,22/06/1999,3175
Andile Jali,South Africa,10/4/90,3176
Andoni,Spain,12/3/89,3177
Andoni Benito,Spain,13/04/1993,3178
Andoni Conget,Spain,TBD,3179
Andoni Errasti,Spain,1/4/94,3180
Andoni Fernandez,Spain,TBD,3181
Andoni Gorosabel,Spain,4/8/96,3182
Andoni Iraola,Spain,22/06/1982,3183
Andoni Lombera,Spain,17/11/1989,3184
Andoni López,Spain,5/4/96,3185
Andoni Zubiaurre,Spain,4/12/96,3186
Andoni Zubizarreta,Spain,23/10/1961,3187
Andrai Jones,England,1/1/92,3188
Andranik Teymourian,Iran,6/3/83,3189
Andranik Voskanyan,Armenia,11/4/90,3190
Andras Bartha,Hungary,3/11/51,3191
Andras Benke,Hungary,27/02/2000,3192
András Gárdos,Hungary,9/1/91,3193
Andras Harsfalvi,Hungary,12/11/96,3194
Andras Komjati,Hungary,20/11/1953,3195
Andras Sarlos,Hungary,24/03/1953,3196
Andras Schafer,Hungary,13/04/1999,3197
Andras Simon,Hungary,30/03/1990,3198
Andras Stieber,Hungary,8/10/91,3199
Andras Szebegyinszki,Hungary,28/03/1958,3200
Andras Töröcsik,Hungary,1/5/55,3201
András Tóth,Hungary,5/9/49,3202
Andraz Kirm,Slovenia,6/9/84,3203
Andraz Sporar,Slovenia,27/02/1994,3204
André,Brazil,27/09/1990,3205
André Almeida,Portugal,10/9/90,3206
André André,Portugal,26/08/1989,3207
André Ayew,Ghana,17/12/1989,3208
Andre Bennett,England,22/10/1994,3209
André Bergdølmo,Norway,13/10/1971,3210
André Bikey,Cameroon,8/1/85,3211
Andre Biyogo Poko,Gabon,7/3/93,3212
Andre Blackman,England,10/11/90,3213
Andre Blake,Jamaica,21/11/1990,3214
Andre Boucaud,Trinidad And Tobago,10/10/84,3215
Andre Brown,Antigua And Barbuda,18/11/1995,3216
Andre Burley,England,10/9/99,3217
Andre Caio,Portugal,23/02/1994,3218
André Calisir,Armenia,13/06/1990,3219
André Carrillo,Peru,14/06/1991,3220
André Castro,Portugal,2/4/88,3221
Andre Coker,England,15/11/1997,3222
Andre Da Costa,Portugal,13/05/1991,3223
André Dias,Brazil,15/05/1979,3224
André Diedhiou,Senegal,19/11/1989,3225
Andre Dozell,England,TBD,3226
Andre Dozzell,England,2/5/99,3227
André Egli,Switzerland,8/5/58,3228
André Felipe Grandi,Brazil,2/5/97,3229
André Ferreira,Portugal,29/05/1996,3230
Andre Fimian,Switzerland,24/09/1964,3231
Andre Foster,Trinidad And Tobago,TBD,3232
Andre Francis,England,25/04/1985,3233
André Geraldes,Portugal,2/5/91,3234
André Gomes,Portugal,25,3235
Andre Gray,England,27,3236
Andre Green,England,26/07/1998,3237
André Guttierez,France,9/7/50,3238
André Hahn,Germany,13/08/1990,3239
Andre Hainault,Canada,17/06/1986,3240
André Hansen,Norway,17/12/1989,3241
Andre Hassanally,England,TBD,3242
Andre Heerwegh,Belgium,17/01/1955,3243
André Hoekstra,Netherlands,5/4/62,3244
Andre Hoffmann,Germany,28/02/1993,3245
André Horta,Portugal,7/11/96,3246
Andre Jannese,Australia,TBD,3247
Andre Jarmuszkiewicz,Germany,31/10/1959,3248
André Kabile,France,17/11/1938,3249
André Krul,Netherlands,8/5/87,3250
Andre Ladner,Switzerland,20/05/1962,3251
Andre Laureyssen,Belgium,30/10/1953,3252
André Laurito,Germany,24/11/1983,3253
André Leão,Portugal,20/05/1985,3254
André Lenz,Germany,19/11/1973,3255
Andre Lewis,Jamaica,12/8/94,3256
Andre Luiz,Brazil,25/03/1988,3257
André Marques,Portugal,1/8/87,3258
André Martins,Portugal,21/01/1990,3259
Andre McCollin,England,8/7/87,3260
André Moreira,Portugal,2/12/95,3261
André Moritz,Brazil,6/8/86,3262
Andre Muri,Norway,22/04/1981,3263
André Neitzke,Brazil,24/11/1986,3264
Andre Olukanmi,England,1/12/97,3265
André Onana,Cameroon,2/4/96,3266
André Ooijer,Netherlands,11/7/74,3267
André Pereira,Portugal,5/5/95,3268
Andre Perrin,France,28/08/1941,3269
André Pinto,Portugal,5/10/89,3270
André Pires,Portugal,7/2/90,3271
André Ramalho,Brazil,16/02/1992,3272
Andre Rawls,United States,20/12/1991,3273
André Romer,Denmark,18/07/1993,3274
André Santos,Brazil,8/3/83,3275
André Santos,Portugal,2/3/89,3276
Andre Scarlett,England,11/1/80,3277
André Schembri,Malta,27/05/1986,3278
André Schürrle,Germany,28,3279
Andre Shinyashiki,Brazil,11/6/95,3280
André Silva,Portugal,6/11/95,3281
Andre Simoes,Portugal,16/12/1989,3282
André Soares,Portugal,5/3/90,3283
André Sousa,Portugal,9/7/90,3284
André Stafleu,Netherlands,21/02/1955,3285
André van Gerven,Netherlands,6/10/52,3286
André Vidigal,Portugal,17/08/1998,3287
André Vilas Boas,Portugal,4/6/83,3288
André Vinicius,Brazil,30/07/1991,3289
André Weis,Germany,30/09/1989,3290
Andre Whyte,England,TBD,3291
André Winkhold,Germany,4/3/62,3292
Andre Wisdom,England,9/5/93,3293
Andre Wright,England,7/12/96,3294
Andre Wright,England,TBD,3295
Andre Zambo Anguissa,Cameroon,16/11/1995,3296
André-Frank Zambo Anguissa,Cameroon,23,3297
André-Pierre Gignac,France,5/12/85,3298
Andrea Agamemnonos,Australia,30/11/1998,3299
Andrea Agostinelli,Italy,20/04/1957,3300
Andrea Badan,Italy,21/03/1998,3301
Andrea Bandini,Italy,16/02/1994,3302
Andrea Barzagli,Italy,8/5/81,3303
Andrea Belotti,Italy,20/12/1993,3304
Andrea Bertolacci,Italy,11/1/91,3305
Andrea Borg,Malta,12/11/99,3306
Andrea Bortolameotti,Italy,14/06/1998,3307
Andrea Cadili,Italy,5/6/99,3308
Andrea Casimirri,Italy,20/01/1990,3309
Andrea Ciofi,Italy,28/06/1999,3310
Andrea Cittadino,Italy,25/04/1994,3311
Andrea Cocco,Italy,8/4/86,3312
Andrea Coda,Italy,25/04/1985,3313
Andrea Colpani,Italy,11/5/99,3314
Andrea Consigli,Italy,27/01/1987,3315
Andrea Conti,Italy,2/3/94,3316
Andrea Corsini,Italy,24/02/1996,3317
Andrea Cossu,Italy,3/5/80,3318
Andrea Costa,Italy,1/2/86,3319
Andrea Cupi,Italy,27/01/1976,3320
Andrea De Falco,Italy,19/06/1986,3321
Andrea Donadello,Italy,28/04/2000,3322
Andrea Dossena,Italy,11/9/81,3323
Andrea Esposito,Italy,17/05/1986,3324
Andrea Favilli,Italy,17/05/1997,3325
Andrea Gambetta,France,13/08/1996,3326
Andrea Guatelli,Italy,5/5/84,3327
Andrea Icardi,Italy,14/06/1963,3328
Andrea Lazzari,Italy,3/12/84,3329
Andrea Maccoppi,Italy,22/01/1987,3330
Andrea Magrassi,Italy,6/2/93,3331
Andrea Mancini,Italy,13/08/1992,3332
Andrea Mandorlini,Italy,17/07/1960,3333
Andrea Mantovani,Italy,22/06/1984,3334
Andrea Marcucci,Italy,7/2/99,3335
Andrea Marko,Albania,3/11/56,3336
Andrea Masiello,Italy,5/2/86,3337
